"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILLPCA1","BILLPCA2","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"16123",16123,3e+05,"2","1","2",33,0,-1,-1,-1,-1,-1,-74883.6810731757,-5171.625312497,15003,13539,20714,13054,12636,12700,"0"
"16124",16124,160000,"2","2","2",41,0,0,-2,-2,-2,-2,-78525.8861236393,38204.6736797192,0,0,0,0,0,0,"0"
"16125",16125,80000,"2","3","1",40,2,0,0,0,0,0,-86394.9081970067,6319.13499418939,2160,1500,1218,311,1351,1000,"1"
"16126",16126,30000,"2","2","1",34,2,2,0,0,0,2,-66795.2689567873,-8164.27023245986,0,1620,1350,1600,0,1630,"1"
"16127",16127,30000,"2","2","1",37,2,2,2,2,0,0,-84095.056166839,-6104.95605647633,3000,1188,0,564,426,429,"0"
"16128",16128,60000,"2","2","1",36,0,0,0,0,0,0,625.036453314362,9526.36967634414,2100,2000,1700,1500,1400,1500,"0"
"16129",16129,2e+05,"2","2","2",32,0,0,0,0,-1,0,359.243193307451,-100627.503593524,1500,1000,0,128000,4600,5000,"1"
"16130",16130,50000,"2","2","1",41,0,0,0,0,0,0,-72937.7939598067,5882.90866728309,1281,1214,1155,375,364,354,"0"
"16131",16131,50000,"2","3","2",45,0,0,-1,0,-1,-1,-99612.7226470898,6441.3737988522,1000,658,1000,1473,1473,540,"0"
"16132",16132,270000,"2","2","1",42,1,-2,-2,-2,-2,-2,-111512.384757253,-1533.80446717605,0,0,0,0,0,0,"0"
"16133",16133,30000,"2","3","1",40,2,0,0,0,0,0,-40514.7568626123,-9701.13740410166,1748,1802,1748,1200,1223,1100,"1"
"16134",16134,60000,"2","2","1",41,0,0,0,0,0,0,-20473.3716813417,-13106.1955218316,1600,1915,1625,1376,1422,1435,"1"
"16135",16135,60000,"2","2","2",28,1,-1,-1,2,-1,-1,-108850.39376654,-1658.42983898499,1672,836,0,780,390,0,"1"
"16136",16136,50000,"2","1","1",39,0,0,0,0,0,0,-11310.9331167267,20977.8141556642,4000,3032,1668,1500,1805,23000,"1"
"16137",16137,220000,"2","2","1",37,1,2,2,2,2,-2,332779.56244896,-14185.8058975036,0,15510,0,5500,7250,6500,"0"
"16138",16138,50000,"2","3","1",36,-2,2,2,0,0,0,5496.50748779569,39158.4650806371,300,5222,2034,744,5200,790,"1"
"16139",16139,30000,"2","3","2",33,0,0,2,0,0,2,-49736.8063208497,-9420.16895458055,3278,0,1233,1432,0,566,"1"
"16140",16140,280000,"2","2","2",33,0,0,0,0,0,0,-56732.6202069535,2063.60008398946,1634,1649,1304,703,701,705,"0"
"16141",16141,120000,"2","2","1",35,-1,-1,2,2,2,2,-71254.4902046085,-27462.1216940273,9886,0,20000,0,10000,0,"0"
"16142",16142,120000,"2","3","1",39,1,2,2,2,2,2,65703.6410770516,-24258.3598600964,0,3400,5800,2900,3000,3100,"0"
"16143",16143,70000,"2","3","1",41,0,0,0,0,0,0,-65890.8216532755,4421.85187707166,1573,1355,1203,516,500,500,"0"
"16144",16144,550000,"2","2","1",39,0,0,0,0,0,0,2798.64334017045,41808.4207933673,3688,2577,2169,1000,602,890,"0"
"16145",16145,220000,"2","2","2",36,0,0,0,0,0,0,167913.324615521,-7457.06412979018,6300,4000,5500,3775,4100,5000,"0"
"16146",16146,340000,"2","2","1",45,-2,-2,-2,-2,-2,-2,-100778.836183577,5865.05918406964,15886,1946,546,546,590,550,"0"
"16147",16147,110000,"2","3","2",32,-1,-1,-1,-1,-1,0,-93839.206860121,1453.28054364265,9284,6960,6055,7651,8,5159,"0"
"16148",16148,140000,"2","3","1",34,0,0,0,0,0,0,196436.42202643,-4488.99055936353,6300,7000,5421,4000,4000,4200,"0"
"16149",16149,360000,"2","2","2",41,0,0,0,0,0,0,581875.040157789,139709.265137553,14152,15000,15000,15004,5071,5168,"1"
"16150",16150,290000,"2","1","2",30,-1,-1,-1,-1,-2,-2,-107662.603485235,-1212.50701001563,1078,2154,1518,229,943,189,"0"
"16151",16151,2e+05,"2","2","1",48,0,0,-1,2,2,2,-76294.4286139488,10820.5044479611,1000,8475,0,3000,0,7505,"0"
"16152",16152,60000,"2","2","1",38,0,0,-2,-1,-1,-1,-97393.343276488,7836.17655620367,2522,0,1411,1455,4486,11961,"0"
"16153",16153,40000,"2","2","1",43,-2,-2,-2,-2,-2,-2,-108140.417758301,-1809.66352065919,220,960,960,960,1383,960,"0"
"16154",16154,120000,"2","2","2",29,0,0,0,2,-1,0,-63850.3846076039,-30258.1794809239,2000,5000,0,49920,1500,4000,"0"
"16155",16155,80000,"2","2","1",38,2,0,0,0,2,0,-11576.7200961633,28510.7049157903,3208,1964,3428,7,1000,2900,"1"
"16156",16156,3e+05,"2","2","1",43,-2,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,520,"1"
"16157",16157,20000,"2","2","1",25,-1,-1,-1,-1,-1,-1,-96212.5880463171,-130.33499931511,6885,14523,2816,7419,0,16963,"1"
"16158",16158,30000,"2","2","1",46,2,2,2,2,2,-1,-50134.3814836472,16320.1198137867,2000,4,2916,106,3000,0,"1"
"16159",16159,180000,"2","1","2",30,0,0,0,0,0,0,260497.675231958,-5669.37922937034,8328,7000,4900,15000,10000,6000,"0"
"16160",16160,110000,"2","2","2",39,0,0,0,0,0,0,157184.705943648,-20126.8333196388,5500,5900,5500,5000,5000,4300,"0"
"16161",16161,250000,"2","2","1",40,0,0,0,0,0,0,146605.15581988,24859.544169296,6500,7000,4000,3000,3000,4000,"0"
"16162",16162,140000,"2","2","2",32,0,0,0,0,0,0,211804.829778918,-15018.2818572454,5004,5000,5000,4300,5000,5158,"0"
"16163",16163,80000,"2","2","1",29,2,0,0,2,0,0,51470.3280029174,22739.5531016359,3392,5800,1000,600,400,1000,"1"
"16164",16164,20000,"2","3","1",32,0,0,0,2,0,0,-62458.861119884,-7024.50899984019,1400,3300,0,1000,1000,1000,"0"
"16165",16165,50000,"2","3","2",47,0,0,0,0,0,0,-70082.8324920909,-12998.1752773287,2500,2000,2000,2000,3000,3000,"0"
"16166",16166,90000,"2","3","1",40,0,0,0,0,0,0,-81163.1762939284,-3909.25370960692,3090,1176,1500,2000,609,478,"0"
"16167",16167,20000,"2","2","1",33,0,0,0,0,0,0,-83761.8104919896,8261.68737365459,1572,1242,1020,2000,0,0,"0"
"16168",16168,150000,"2","2","2",34,0,0,0,0,-1,0,190454.722542137,12628.7215105388,35837,8794,3454,98231,3486,2706,"0"
"16169",16169,150000,"2","1","1",34,-1,-1,-1,-1,-1,-1,-103387.107623204,-1984.40518554858,3102,3087,2887,2887,2887,3103,"0"
"16170",16170,50000,"2","3","2",41,0,0,0,0,0,0,-98404.4309297397,-5602.08739085418,1074,1092,1101,222,231,231,"1"
"16171",16171,90000,"2","2","2",47,-1,-1,-1,-1,-2,-2,-109805.364666709,-901.226929032749,319,800,0,0,0,0,"0"
"16172",16172,350000,"2","2","2",40,-2,-2,-2,-2,-2,-2,-66812.5487119857,18385.0786397759,22181,38683,4706,3816,6708,20105,"0"
"16173",16173,30000,"2","2","2",38,0,0,0,0,2,0,-50325.1503675738,-11276.701924829,1676,1725,3613,0,975,980,"0"
"16174",16174,150000,"2","1","1",28,1,-2,-2,-2,-1,-1,-99976.4554370362,-16404.3087654148,0,522,0,3978,25590,0,"0"
"16175",16175,190000,"2","1","2",29,0,0,0,0,0,0,135827.039307667,50027.1278724503,3318,2719,2800,2800,2900,3400,"1"
"16176",16176,340000,"2","2","1",36,0,0,0,0,0,0,-101424.952659291,-2327.21598613153,1087,1129,1052,120,1000,1000,"0"
"16177",16177,50000,"2","2","1",47,0,0,0,0,0,0,-34412.4791186735,18070.561709704,2000,1812,2000,664,700,709,"0"
"16178",16178,50000,"2","2","2",29,2,2,2,2,2,2,-37168.9968714481,-6064.55916934585,0,3304,4,2230,0,2009,"1"
"16179",16179,280000,"2","2","2",30,-2,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,150,"0"
"16180",16180,230000,"2","1","2",31,-1,-1,-1,-1,-1,-1,-107881.169212606,-1559.27185851629,1711,1292,885,1292,795,1035,"1"
"16181",16181,4e+05,"2","1","2",31,-1,-1,-1,-1,0,0,-61524.5576240566,29369.5378543735,8657,2190,12881,0,4590,0,"0"
"16182",16182,190000,"2","3","1",37,-1,-1,-1,0,0,0,-77964.0377691368,-25848.9667012456,1302,18666,2000,3000,3000,1200,"1"
"16183",16183,170000,"2","1","2",31,0,0,-1,0,0,0,-76822.1100288421,11828.0666086868,10047,11909,5000,16,0,0,"0"
"16184",16184,150000,"2","1","2",30,1,-2,-2,-2,-1,0,-109345.809789835,-3410.86661431474,0,0,0,1883,0,0,"1"
"16185",16185,140000,"2","1","2",32,0,0,0,0,0,2,148915.512180797,-43553.9909420389,3562,4000,5445,20000,0,9010,"1"
"16186",16186,110000,"2","2","2",23,-1,0,0,0,0,0,-4219.03912734059,-36035.3458777683,2000,3000,1500,71392,3000,3500,"0"
"16187",16187,260000,"2","1","2",31,-1,-1,-2,-2,-2,-2,-102140.948554814,5946.56427344497,759,0,0,4356,0,3200,"0"
"16188",16188,30000,"2","2","2",37,2,0,0,0,0,0,-66360.9637189803,3918.34724331971,2000,2000,2500,2000,2000,4000,"0"
"16189",16189,130000,"2","3","1",42,2,2,0,0,0,0,121961.281172562,-23614.861958608,0,4500,3500,3400,4000,4000,"1"
"16190",16190,190000,"2","3","2",37,0,-1,0,0,0,0,116184.109151853,-16464.4963067613,164582,10056,10000,5000,10000,13000,"0"
"16191",16191,10000,"2","2","2",36,1,2,0,0,0,0,-90801.8525597567,-5732.13642640987,0,1290,1298,474,487,500,"1"
"16192",16192,30000,"2","2","1",42,2,0,0,0,0,0,-86950.6667555096,-12356.5890531707,1117,2500,3000,2000,2000,553,"1"
"16193",16193,3e+05,"2","1","2",45,0,0,0,0,0,0,196093.044018159,-31428.3538318128,10039,10048,20172,11034,20109,30428,"0"
"16194",16194,2e+05,"2","2","1",40,-1,-1,-1,-1,-1,-1,-83532.7965318848,-3391.31782283792,14499,8983,12908,7834,12919,13583,"0"
"16195",16195,130000,"2","3","1",36,0,0,0,0,0,0,190632.571726308,3173.05741800735,5000,5000,4200,4000,3600,4542,"0"
"16196",16196,4e+05,"2","3","2",35,-2,-2,-2,-2,-2,-2,-90462.8168205735,-11525.3235073768,8132,7018,10542,13378,11045,6666,"1"
"16197",16197,220000,"2","2","2",32,0,0,0,0,0,0,131325.381173395,-31050.1781922685,4337,5000,4000,3824,4000,4000,"0"
"16198",16198,1e+05,"2","1","1",34,1,-2,-2,-2,-2,-1,-110595.970510136,-1762.87035210621,0,0,0,0,315,165,"0"
"16199",16199,80000,"2","2","1",38,0,0,0,0,0,0,-50704.8215334069,4094.81593281005,1800,1550,1244,751,612,667,"0"
"16200",16200,50000,"2","3","2",34,0,0,0,0,0,0,9292.80510838057,1257.60768343679,3000,3000,5000,3000,1000,711,"0"
"16201",16201,2e+05,"2","1","1",34,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"16202",16202,4e+05,"2","2","1",43,0,0,0,0,0,0,546320.469990029,151803.968131519,17000,7000,7000,7000,11000,10000,"0"
"16203",16203,50000,"2","2","2",48,-1,0,0,0,0,0,-36384.3580162791,6105.08970875862,4000,1800,1500,1000,1000,1500,"0"
"16204",16204,140000,"2","3","1",37,-1,0,0,0,-1,-1,-102827.253675119,2074.94031698869,1141,1450,1000,390,390,390,"0"
"16205",16205,10000,"2","2","1",49,0,0,0,0,0,0,-92108.1616888485,-2447.95859597059,1265,1300,1400,1000,304,283,"0"
"16206",16206,80000,"2","3","1",41,0,0,-1,0,-1,-1,-105475.077375795,142.620892873801,1000,1524,1473,1473,0,390,"0"
"16207",16207,220000,"2","1","1",38,0,0,0,0,0,0,238108.338526316,-43167.744546112,4967,5160,5233,5278,5464,6121,"0"
"16208",16208,80000,"2","2","2",45,0,0,0,0,0,0,65940.5568193444,-563.531561256738,3045,2545,2100,1700,3374,1740,"0"
"16209",16209,360000,"2","1","1",35,-2,-1,0,-1,-1,-1,35874.8305771263,32978.3075942745,45000,1e+05,73427,7759,31840,12577,"1"
"16210",16210,20000,"2","2","1",46,2,0,0,2,2,2,-65150.2572614304,-8363.21904190099,1289,2859,0,1044,0,528,"1"
"16211",16211,20000,"2","2","1",46,0,0,0,0,0,0,-82084.8675970697,-5250.76208136765,1185,1600,1000,243,240,619,"0"
"16212",16212,20000,"2","3","2",34,1,2,2,2,2,0,-62883.057912389,-5043.86878730394,1600,300,1700,0,804,1000,"0"
"16213",16213,70000,"2","2","1",38,0,0,0,0,0,0,38637.1164965976,-41328.9660490693,1835,2520,2000,2000,4058,2100,"0"
"16214",16214,210000,"2","2","1",33,0,0,0,-2,-2,-1,-52977.2343088325,-17401.0832462745,2100,0,0,0,87045,4000,"0"
"16215",16215,240000,"2","2","1",32,0,0,0,0,-2,-2,48055.5015760804,131020.717199383,4500,5014,0,0,0,1418,"0"
"16216",16216,50000,"2","2","1",34,0,0,0,0,0,0,-42432.6548538389,435.325248242007,1500,2300,2800,1000,1150,1000,"0"
"16217",16217,50000,"2","2","1",31,0,0,0,0,0,0,-59386.3494322851,-3112.82385690552,2591,40693,3900,1000,1500,2360,"0"
"16218",16218,230000,"2","1","2",38,-2,-2,-2,-1,0,0,-109409.112136973,-3024.00829664,0,0,1158,0,0,0,"0"
"16219",16219,120000,"2","1","2",45,0,0,0,0,0,2,110838.028696912,-28060.0421292876,3079,3185,3251,7200,3600,3900,"0"
"16220",16220,180000,"2","1","2",44,0,0,2,0,0,0,-91875.0869964215,-449.883817961891,2489,0,1166,126,112,244,"1"
"16221",16221,290000,"2","1","1",38,-1,-1,-1,-1,-1,-1,-71409.4919006691,-25472.5817646105,14718,7420,15118,45473,15095,8908,"0"
"16222",16222,160000,"2","1","1",47,0,0,0,0,0,0,212807.211752297,23463.5844231881,6960,6882,6307,4730,2874,3052,"0"
"16223",16223,80000,"2","3","1",43,2,2,2,3,3,2,62890.7149509902,-23532.3437678177,3000,5000,4000,0,5700,0,"1"
"16224",16224,50000,"2","2","2",31,2,0,0,2,2,2,-34820.6821474822,-12456.4246653566,1800,3400,0,1900,2000,0,"1"
"16225",16225,20000,"2","3","1",33,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"16226",16226,50000,"2","2","3",34,-1,0,0,0,0,0,-51749.5359455334,14332.9497748076,2005,2005,2716,1000,911,500,"1"
"16227",16227,80000,"2","2","1",34,2,2,2,2,2,0,50023.8761066341,-20358.6730829135,2500,0,7282,0,2700,3000,"1"
"16228",16228,30000,"2","3","1",43,1,2,0,0,0,0,-50034.9429047355,7462.56580214468,0,1468,1564,591,489,388,"0"
"16229",16229,10000,"2","2","1",37,3,2,0,0,2,0,-89609.6926604932,-5794.49592077287,0,1122,1730,0,508,425,"1"
"16230",16230,2e+05,"2","2","2",41,-2,-1,-1,-1,-1,0,-43087.4318132177,-72068.0120012807,1727,991,1817,72836,30300,60000,"0"
"16231",16231,50000,"2","2","1",33,0,0,0,0,0,0,-4947.62419508482,20568.8297718244,1743,2236,2807,629,3810,719,"0"
"16232",16232,480000,"2","2","2",34,0,0,0,0,0,0,851702.371914043,157150.454975529,18231,20010,13013,11209,9010,162510,"1"
"16233",16233,260000,"2","2","1",46,0,0,0,0,-1,-1,-57455.7000003453,12431.2754545224,15000,10000,3000,12713,10420,12532,"0"
"16234",16234,2e+05,"2","1","2",34,0,0,0,0,0,0,194448.778300387,-35983.5879231266,5600,6000,4300,5500,17000,5300,"0"
"16235",16235,210000,"2","1","1",40,1,-2,-2,-1,-1,-1,-106786.584125483,-5926.66687568955,0,0,4351,0,6200,5276,"0"
"16236",16236,70000,"2","2","1",41,2,3,3,3,3,2,18631.6454722691,-15300.4673866461,3000,3000,2000,0,2500,2200,"1"
"16237",16237,50000,"2","2","1",43,2,2,2,0,0,0,-5696.03955987522,8130.09515162413,4000,0,2000,1039,1100,1100,"0"
"16238",16238,20000,"2","2","2",45,2,0,0,0,0,2,-71198.8883603073,-8644.9534213869,2000,1574,1284,1591,0,644,"1"
"16239",16239,80000,"2","2","1",35,-2,-2,-2,-1,-1,0,-98484.0183093305,-13791.8149152481,0,1151,10312,12238,5000,3000,"0"
"16240",16240,2e+05,"2","3","1",37,-1,-1,-1,0,0,-1,-61037.3175351503,-46179.1171422349,4251,5144,2000,44406,54725,3000,"0"
"16241",16241,210000,"2","1","1",38,-1,-1,-2,-2,-1,-1,-96857.2646816647,13947.5238519008,0,0,0,1742,0,22854,"0"
"16242",16242,210000,"2","3","1",35,0,0,0,0,0,0,-10213.6159525432,6700.12173301232,3000,1791,6000,6000,7000,5000,"0"
"16243",16243,360000,"2","1","3",35,-2,-2,-2,-2,-2,-2,-105537.486898576,-2156.25614328754,2570,0,0,0,6920,0,"0"
"16244",16244,80000,"2","2","2",56,0,0,2,0,0,2,50614.0443168519,-27553.1337647858,8198,0,5487,5429,3000,2621,"1"
"16245",16245,50000,"2","3","1",43,0,0,0,0,0,0,-100618.983474547,-3887.84399938918,1500,1056,1069,1000,1000,255,"0"
"16246",16246,20000,"2","2","2",40,0,0,0,-1,-1,-1,-103813.716465598,-2483.39793984687,2000,2296,2296,2342,4315,2796,"0"
"16247",16247,40000,"2","2","1",38,0,0,3,2,2,2,-15725.2629565391,-13195.1675722796,4600,1200,1400,0,3069,0,"1"
"16248",16248,50000,"2","2","1",38,2,0,0,2,2,2,-29559.176196961,-13607.4637101571,2000,3500,1500,1500,1500,1500,"1"
"16249",16249,170000,"2","2","1",45,0,0,0,0,2,2,219156.21885701,-35292.7219087643,6804,6883,11600,5020,1200,4000,"0"
"16250",16250,310000,"2","1","1",37,-2,-2,-2,-2,-2,-2,-110548.844106542,-1518.85380514431,123,0,123,0,0,0,"0"
"16251",16251,50000,"2","2","1",24,0,0,2,0,0,2,12721.230937527,-20136.6731770838,4000,0,2384,8000,0,1852,"0"
"16252",16252,30000,"2","1","2",25,0,0,3,2,2,2,-42227.6551446318,-10463.8593466292,5000,0,0,2471,1300,4800,"0"
"16253",16253,2e+05,"2","2","1",45,0,0,0,0,0,0,196225.126294118,20962.38466118,6097,8039,5112,5000,5008,4019,"0"
"16254",16254,260000,"2","2","1",38,0,0,0,0,0,0,341170.204016662,-19834.27265857,8357,7200,6500,6000,6000,6400,"0"
"16255",16255,80000,"2","2","2",29,0,0,0,2,2,0,40450.2413970096,-17831.8353433413,2753,3438,4400,0,2400,9974,"1"
"16256",16256,180000,"2","2","2",27,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"16257",16257,130000,"2","1","2",28,-1,-1,-1,-1,-1,-1,-104139.777082406,-1278.5617492578,2464,5890,1113,1283,3000,883,"0"
"16258",16258,190000,"2","1","1",30,0,0,2,0,0,0,232358.018965096,73046.3017654278,15000,3000,4100,3200,3264,3248,"1"
"16259",16259,110000,"2","2","1",33,0,0,0,2,2,2,151356.050970208,-24908.060178276,5300,11000,0,8077,0,3947,"0"
"16260",16260,60000,"2","2","1",40,2,2,2,2,0,0,-15842.9316903637,4936.30830600857,3700,2000,0,1059,1096,1114,"1"
"16261",16261,40000,"2","3","1",49,1,2,2,2,0,0,-18309.6199818484,-13742.7875708115,0,5000,0,2000,1400,2000,"0"
"16262",16262,80000,"2","2","1",32,-2,-2,-2,-2,-2,-2,-105447.755118142,-3236.41830232791,1261,1650,3176,3379,1807,2241,"0"
"16263",16263,1e+05,"2","5","2",33,0,0,0,0,0,0,10848.1274194925,-21641.7086674752,5000,5000,2000,2100,2000,5001,"0"
"16264",16264,4e+05,"2","2","1",34,0,0,0,0,0,0,129176.760841096,-28222.9897491133,2988,3780,3000,3004,2988,2827,"0"
"16265",16265,70000,"2","2","1",40,1,2,2,0,0,0,7754.1424860174,16972.8710754178,5500,0,2723,1062,936,943,"1"
"16266",16266,5e+05,"2","2","1",49,-2,-1,-1,-1,0,0,-98192.480689989,-6072.24578745012,2744,1005,16639,142,0,10220,"0"
"16267",16267,190000,"2","3","2",46,0,0,0,0,0,0,207353.604230293,-39515.5891089799,4536,4696,4791,4811,5000,5033,"0"
"16268",16268,2e+05,"2","2","2",35,0,0,0,0,0,0,-95795.3981133018,-3008.90679477852,1500,2000,1000,518,1000,296,"0"
"16269",16269,210000,"2","2","1",42,0,0,0,0,0,0,50826.2141859098,58396.1395325858,11488,10000,11990,17990,15000,15000,"0"
"16270",16270,340000,"2","2","2",47,0,0,0,0,0,0,296933.162235758,12448.2074408941,6446,6207,5758,4853,4940,4600,"0"
"16271",16271,180000,"2","1","2",38,0,-1,0,0,0,0,226031.988806852,-92039.5032085783,180040,8200,9607,5103,5237,5000,"0"
"16272",16272,110000,"2","2","2",28,0,0,0,-1,-1,-1,-69160.0002597384,-38394.1082866366,2000,3000,410,1250,89035,3491,"0"
"16273",16273,80000,"2","3","2",42,0,-1,-1,2,0,-1,-91621.3535934897,-3998.78744373899,455,10843,0,22,7709,9398,"0"
"16274",16274,30000,"2","3","1",31,0,0,0,0,0,0,-85201.0107224169,-4554.24227906722,1162,1229,1144,376,329,345,"0"
"16275",16275,2e+05,"2","1","2",31,-1,2,-1,2,-1,-1,-107613.531599717,159.858168846262,0,2253,0,390,390,390,"0"
"16276",16276,80000,"2","2","1",31,0,0,0,0,0,0,21282.8429383193,-17022.3944964907,3000,2500,2000,2500,2500,2500,"0"
"16277",16277,3e+05,"2","1","2",31,0,0,0,-1,-1,0,-43652.0018370018,31428.8555839872,30000,5000,5045,10288,5000,5000,"1"
"16278",16278,280000,"2","1","2",32,-1,0,0,0,0,0,380394.76480135,-42152.5545475536,7000,7200,8800,7300,7700,16000,"0"
"16279",16279,110000,"2","2","2",32,1,-1,-1,-1,-1,0,-107191.692679957,-3292.83259270807,2345,0,7009,632,0,36049,"0"
"16280",16280,130000,"2","2","2",33,0,0,0,0,0,0,129731.890175377,3095.72053909409,3775,3988,6000,3784,3010,3200,"0"
"16281",16281,5e+05,"2","4","1",32,-2,-2,-2,-2,-2,-2,-57765.9189882587,-10615.0875224438,486,9041,64988,6000,16899,14028,"0"
"16282",16282,150000,"2","2","1",32,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"16283",16283,450000,"2","2","2",36,-1,-1,-2,-2,-1,-1,-90976.0870212789,6396.23747014817,13551,6364,11728,1532,1234,201,"0"
"16284",16284,230000,"2","2","1",34,0,0,0,0,0,0,240591.014842197,11334.2919086882,8448,5785,5400,4397,4548,4670,"0"
"16285",16285,80000,"2","2","2",34,2,2,3,2,0,0,36445.5049309657,45874.273704326,11074,3,5,1075,0,0,"0"
"16286",16286,260000,"2","1","1",34,-1,-1,2,-1,-1,0,-109364.144206339,-2254.46865176579,599,2,200,1118,5,459,"0"
"16287",16287,150000,"2","2","1",34,2,2,2,2,0,0,235519.674956746,-22537.6348156704,12416,6130,27,4610,5000,5000,"0"
"16288",16288,50000,"2","2","1",35,0,0,-2,-2,-2,-2,-100287.426838686,11286.5596335824,0,0,0,0,0,0,"0"
"16289",16289,30000,"2","3","1",35,0,0,0,0,0,0,-45544.4082643617,-4386.90130792785,1800,1500,1450,1500,1500,1500,"1"
"16290",16290,1e+05,"2","3","1",41,1,2,2,2,0,0,132898.736610433,-21009.9232708215,0,8900,0,3500,7570,0,"1"
"16291",16291,190000,"2","2","1",43,1,2,0,0,0,0,311918.409927559,-4130.21885102746,0,9021,6000,5489,5670,6000,"1"
"16292",16292,130000,"2","2","1",34,0,0,0,0,-1,-1,-95254.6737794686,3518.51987602004,1317,1268,1010,4003,3086,2406,"0"
"16293",16293,30000,"2","2","1",38,0,0,0,-2,-2,-2,-92936.6762819077,17975.333361084,1600,0,0,0,0,292,"1"
"16294",16294,30000,"2","2","2",38,0,0,0,0,0,0,-38203.8871759756,-6886.77802752894,1492,1661,1238,1031,1083,0,"0"
"16295",16295,110000,"2","1","1",44,0,0,2,2,2,2,119852.56465535,-30726.2651188095,7900,0,8600,3800,0,3700,"1"
"16296",16296,120000,"2","3","1",39,0,0,0,0,2,2,112996.943916079,19639.1886842167,5750,4000,6300,3000,0,3700,"0"
"16297",16297,30000,"2","3","1",41,0,0,2,0,0,0,-44879.4021602596,6049.46515090937,5002,7,1511,5005,5183,5108,"0"
"16298",16298,30000,"2","3","1",36,2,0,0,0,0,0,-88547.5027045738,-6495.59282387821,1132,1321,1451,349,362,343,"1"
"16299",16299,30000,"2","2","2",42,0,0,0,-1,-1,-2,-73703.4678595473,25676.7469368466,2000,2000,2000,0,0,0,"0"
"16300",16300,10000,"2","3","2",45,1,2,3,2,0,0,-88309.2082844976,-4466.76045950742,3647,0,0,332,333,564,"1"
"16301",16301,4e+05,"2","2","1",32,0,0,0,0,0,0,208860.340644924,99554.6633519905,10016,7473,6151,2000,7015,45,"0"
"16302",16302,20000,"2","3","3",32,0,0,0,-2,-2,-1,-92527.9451065186,16740.7471209412,2000,0,0,0,1000,0,"0"
"16303",16303,20000,"2","2","1",36,2,0,0,0,0,0,-63641.3641906675,-6256.1000256841,1610,1374,1215,596,609,717,"1"
"16304",16304,5e+05,"2","1","2",33,0,-1,-1,-1,0,-1,-61482.7430876276,-912.306213236036,14773,18129,18941,16687,16438,415,"0"
"16305",16305,30000,"2","2","1",33,4,3,2,0,0,2,-46336.1669078023,1104.19436416661,0,0,2000,2000,0,1200,"1"
"16306",16306,50000,"2","2","1",33,1,2,0,0,-2,-2,-104050.774959072,4223.40385708145,0,1000,0,0,0,0,"1"
"16307",16307,30000,"2","2","2",33,0,0,0,0,0,0,-40212.8449918406,-5166.01514720173,3005,2000,3000,3000,2000,2000,"0"
"16308",16308,30000,"2","2","2",33,2,0,0,0,0,-1,-80480.4286520228,7007.71180971229,2000,3000,1000,500,5884,0,"1"
"16309",16309,110000,"2","2","2",33,0,0,0,0,-1,-1,-8255.31761932177,-23911.5565660553,4000,2760,3000,380,96736,3600,"0"
"16310",16310,1e+05,"2","2","1",34,3,2,2,2,2,2,-9533.56713965556,-15399.1875768321,1700,0,5000,1400,1700,300,"0"
"16311",16311,2e+05,"2","2","1",36,0,0,0,0,0,0,197914.129765373,121588.457911256,12000,9427,5934,13000,11000,1320,"0"
"16312",16312,110000,"2","3","1",40,0,0,0,0,0,0,14813.0115094098,-27051.8243125518,1688,3728,1726,1608,2169,1698,"0"
"16313",16313,140000,"2","2","2",38,0,0,0,0,0,0,178552.213911164,31954.909019162,4826,8000,3100,3000,5417,0,"0"
"16314",16314,70000,"2","2","3",45,0,0,0,0,0,0,56648.9035685915,-16099.7330756846,2500,2507,2428,2594,2602,2500,"0"
